metric_val,query_id,model
0.9444444444444444,query-50,TCT-ColBERTv2
0.9444444444444444,query-50,TCT-ColBERTv2+t5
0.9444444444444444,query-50,bm25+rm3+t5
1.0,query-51,bm25+rm3
1.0,query-51,bm25
1.0,query-51,TCT-ColBERTv2+t5
1.0,query-51,bm25+t5
1.0,query-51,TCT-ColBERTv2
1.0,query-51,bm25+rm3+t5
0.7272727272727273,query-52,bm25+t5
0.7272727272727273,query-52,bm25+rm3+t5
0.7272727272727273,query-52,marqo
0.7272727272727273,query-52,marqo+t5
0.7272727272727273,query-52,bm25
0.7272727272727273,query-52,bm25+rm3
1.0,query-53,bm25+rm3
1.0,query-53,bm25+rm3+t5
1.0,query-54,bm25+rm3
1.0,query-54,bm25+rm3+t5
0.8333333333333334,query-55,TCT-ColBERTv2
0.8333333333333334,query-55,TCT-ColBERTv2+t5
0.8333333333333334,query-55,marqo+t5
0.8333333333333334,query-55,marqo
1.0,query-56,bm25+rm3
1.0,query-56,bm25+t5
1.0,query-56,bm25
1.0,query-56,bm25+rm3+t5
1.0,query-56,marqo+t5
1.0,query-56,marqo
0.8888888888888888,query-57,bm25+rm3
0.8888888888888888,query-57,bm25+rm3+t5
1.0,query-58,bm25+rm3
1.0,query-58,bm25+rm3+t5
0.7333333333333333,query-59,bm25
0.7333333333333333,query-59,bm25+t5
0.7333333333333333,query-59,bm25+rm3
0.7333333333333333,query-59,bm25+rm3+t5
1.0,query-6,bm25+rm3
1.0,query-6,bm25+t5
1.0,query-6,bm25+rm3+t5
1.0,query-6,bm25
1.0,query-60,marqo+t5
1.0,query-60,marqo
1.0,query-61,bm25+t5
1.0,query-61,TCT-ColBERTv2+t5
1.0,query-61,bm25
1.0,query-61,bm25+rm3
1.0,query-61,TCT-ColBERTv2
1.0,query-61,marqo+t5
1.0,query-61,bm25+rm3+t5
1.0,query-61,marqo
1.0,query-62,bm25+rm3+t5
1.0,query-62,bm25+rm3
1.0,query-62,bm25+t5
1.0,query-62,bm25
1.0,query-63,marqo+t5
1.0,query-63,bm25+rm3
1.0,query-63,ance
1.0,query-63,bm25+t5
1.0,query-63,TCT-ColBERTv2
1.0,query-63,marqo
1.0,query-63,bm25
1.0,query-63,bm25+rm3+t5
1.0,query-63,TCT-ColBERTv2+t5
1.0,query-63,ance+t5
0.8333333333333334,query-64,TCT-ColBERTv2
0.8333333333333334,query-64,bm25
0.8333333333333334,query-64,marqo
0.8333333333333334,query-64,bm25+t5
0.8333333333333334,query-64,marqo+t5
0.8333333333333334,query-64,TCT-ColBERTv2+t5
1.0,query-65,bm25+rm3
1.0,query-65,bm25
1.0,query-65,marqo+t5
1.0,query-65,bm25+rm3+t5
1.0,query-65,marqo
1.0,query-65,bm25+t5
0.8333333333333334,query-66,bm25
0.8333333333333334,query-66,TCT-ColBERTv2
0.8333333333333334,query-66,bm25+rm3+t5
0.8333333333333334,query-66,bm25+t5
0.8333333333333334,query-66,marqo+t5
0.8333333333333334,query-66,marqo
0.8333333333333334,query-66,TCT-ColBERTv2+t5
0.8333333333333334,query-66,bm25+rm3
1.0,query-67,bm25+t5
1.0,query-67,bm25+rm3+t5
1.0,query-67,bm25
1.0,query-67,marqo
1.0,query-67,bm25+rm3
1.0,query-67,marqo+t5
0.9285714285714286,query-68,bm25
0.9285714285714286,query-68,bm25+rm3
0.9285714285714286,query-68,bm25+t5
0.9285714285714286,query-68,bm25+rm3+t5
0.6956521739130435,query-69,bm25+t5
0.6956521739130435,query-69,bm25
0.8571428571428571,query-7,bm25
0.8571428571428571,query-7,bm25+t5
0.8571428571428571,query-7,marqo+t5
0.8571428571428571,query-7,bm25+rm3+t5
0.8571428571428571,query-7,bm25+rm3
0.8571428571428571,query-7,marqo
1.0,query-70,ance
1.0,query-70,TCT-ColBERTv2
1.0,query-70,ance+t5
1.0,query-70,TCT-ColBERTv2+t5
1.0,query-71,bm25+rm3+t5
1.0,query-71,bm25
1.0,query-71,bm25+t5
1.0,query-71,bm25+rm3
0.9333333333333333,query-72,bm25+rm3
0.9333333333333333,query-72,bm25+rm3+t5
0.9333333333333333,query-72,marqo+t5
0.9333333333333333,query-72,marqo
0.9333333333333333,query-72,bm25
0.9333333333333333,query-72,bm25+t5
1.0,query-73,bm25+rm3
1.0,query-73,marqo+t5
1.0,query-73,bm25+rm3+t5
1.0,query-73,marqo
0.8571428571428571,query-74,bm25+t5
0.8571428571428571,query-74,bm25+rm3+t5
0.8571428571428571,query-74,bm25+rm3
0.8571428571428571,query-74,bm25
1.0,query-75,ance+t5
1.0,query-75,ance
0.8571428571428571,query-76,bm25+rm3
0.8571428571428571,query-76,bm25+rm3+t5
0.8571428571428571,query-76,bm25
0.8571428571428571,query-76,bm25+t5
0.8571428571428571,query-77,marqo+t5
0.8571428571428571,query-77,ance+t5
0.8571428571428571,query-77,TCT-ColBERTv2
0.8571428571428571,query-77,ance
0.8571428571428571,query-77,marqo
0.8571428571428571,query-77,TCT-ColBERTv2+t5
0.6666666666666666,query-78,bm25+rm3+t5
0.6666666666666666,query-78,bm25+rm3
0.8125,query-79,TCT-ColBERTv2+t5
0.8125,query-79,TCT-ColBERTv2
0.875,query-8,bm25+rm3
0.875,query-8,marqo
0.875,query-8,marqo+t5
0.875,query-8,bm25
0.875,query-8,bm25+t5
0.875,query-8,bm25+rm3+t5
1.0,query-80,TCT-ColBERTv2+t5
1.0,query-80,TCT-ColBERTv2
0.7272727272727273,query-81,bm25+t5
0.7272727272727273,query-81,bm25+rm3
0.7272727272727273,query-81,bm25+rm3+t5
0.7272727272727273,query-81,bm25
1.0,query-82,marqo
1.0,query-82,marqo+t5
0.5714285714285714,query-83,bm25+t5
0.5714285714285714,query-83,bm25+rm3
0.5714285714285714,query-83,bm25+rm3+t5
0.5714285714285714,query-83,bm25
0.9333333333333333,query-84,bm25
0.9333333333333333,query-84,bm25+rm3
0.9333333333333333,query-84,bm25+t5
0.9333333333333333,query-84,bm25+rm3+t5
0.8125,query-85,marqo+t5
0.8125,query-85,marqo
1.0,query-86,bm25
1.0,query-86,bm25+rm3
1.0,query-86,bm25+t5
1.0,query-86,bm25+rm3+t5
0.6538461538461539,query-87,ance
0.6538461538461539,query-87,ance+t5
0.8235294117647058,query-88,bm25+rm3+t5
0.8235294117647058,query-88,bm25+rm3
0.8235294117647058,query-88,marqo
0.8235294117647058,query-88,marqo+t5
0.9,query-89,marqo+t5
0.9,query-89,marqo
0.6666666666666666,query-9,TCT-ColBERTv2
0.6666666666666666,query-9,TCT-ColBERTv2+t5
1.0,query-90,bm25+rm3
1.0,query-90,bm25+t5
1.0,query-90,bm25
1.0,query-90,bm25+rm3+t5
1.0,query-91,ance+t5
1.0,query-91,ance
0.7142857142857143,query-92,TCT-ColBERTv2
0.7142857142857143,query-92,bm25
0.7142857142857143,query-92,bm25+t5
0.7142857142857143,query-92,TCT-ColBERTv2+t5
0.6190476190476191,query-93,TCT-ColBERTv2
0.6190476190476191,query-93,TCT-ColBERTv2+t5
0.7857142857142857,query-94,bm25+rm3+t5
0.7857142857142857,query-94,bm25+rm3
0.7857142857142857,query-94,marqo+t5
0.7857142857142857,query-94,marqo
0.75,query-95,bm25
0.75,query-95,bm25+t5
0.75,query-95,bm25+rm3
0.75,query-95,bm25+rm3+t5
0.5833333333333334,query-96,ance+t5
0.5833333333333334,query-96,ance
0.9285714285714286,query-97,TCT-ColBERTv2+t5
0.9285714285714286,query-97,TCT-ColBERTv2
1.0,query-98,bm25+t5
1.0,query-98,bm25+rm3
1.0,query-98,bm25+rm3+t5
1.0,query-98,bm25
0.9166666666666666,query-99,marqo
0.9166666666666666,query-99,marqo+t5
