metric_val,query_id,model
1.0,query-73,marqo+t5
0.5882352941176471,query-74,marqo+t5
0.8181818181818182,query-75,marqo+t5
0.6571428571428571,query-76,marqo+t5
0.875,query-77,marqo+t5
0.391304347826087,query-78,marqo+t5
0.625,query-79,marqo+t5
0.8888888888888888,query-80,marqo+t5
0.46153846153846156,query-81,marqo+t5
1.0,query-82,marqo+t5
0.42857142857142855,query-83,marqo+t5
0.8125,query-84,marqo+t5
0.8125,query-85,marqo+t5
0.9285714285714286,query-86,marqo+t5
0.5333333333333333,query-87,marqo+t5
0.7894736842105263,query-88,marqo+t5
0.9,query-89,marqo+t5
0.9285714285714286,query-90,marqo+t5
0.7333333333333333,query-91,marqo+t5
0.5555555555555556,query-92,marqo+t5
0.32,query-93,marqo+t5
0.7058823529411765,query-94,marqo+t5
0.6,query-95,marqo+t5
0.4666666666666667,query-96,marqo+t5
0.6190476190476191,query-97,marqo+t5
0.8,query-98,marqo+t5
0.9230769230769231,query-99,marqo+t5
0.5789473684210527,query-0,bm25+rm3
0.5454545454545454,query-1,bm25+rm3
0.7,query-2,bm25+rm3
0.8666666666666667,query-3,bm25+rm3
0.5,query-4,bm25+rm3
0.7058823529411765,query-5,bm25+rm3
1.0,query-6,bm25+rm3
0.75,query-7,bm25+rm3
0.8,query-8,bm25+rm3
0.08333333333333333,query-9,bm25+rm3
0.5263157894736842,query-10,bm25+rm3
0.47368421052631576,query-11,bm25+rm3
0.7692307692307693,query-12,bm25+rm3
0.9333333333333333,query-13,bm25+rm3
1.0,query-14,bm25+rm3
1.0,query-15,bm25+rm3
0.7777777777777778,query-16,bm25+rm3
1.0,query-17,bm25+rm3
0.6111111111111112,query-18,bm25+rm3
0.5625,query-19,bm25+rm3
0.9090909090909091,query-20,bm25+rm3
1.0,query-21,bm25+rm3
1.0,query-22,bm25+rm3
1.0,query-23,bm25+rm3
1.0,query-24,bm25+rm3
0.3333333333333333,query-25,bm25+rm3
1.0,query-26,bm25+rm3
0.7272727272727273,query-27,bm25+rm3
1.0,query-28,bm25+rm3
0.35294117647058826,query-29,bm25+rm3
0.75,query-30,bm25+rm3
0.6666666666666666,query-31,bm25+rm3
0.6944444444444444,query-32,bm25+rm3
0.7058823529411765,query-33,bm25+rm3
0.782608695652174,query-34,bm25+rm3
0.8181818181818182,query-35,bm25+rm3
0.8333333333333334,query-36,bm25+rm3
0.5294117647058824,query-37,bm25+rm3
0.6086956521739131,query-38,bm25+rm3
0.7142857142857143,query-39,bm25+rm3
0.8823529411764706,query-40,bm25+rm3
1.0,query-41,bm25+rm3
1.0,query-42,bm25+rm3
1.0,query-43,bm25+rm3
0.7,query-44,bm25+rm3
0.45454545454545453,query-45,bm25+rm3
0.9,query-46,bm25+rm3
0.9166666666666666,query-47,bm25+rm3
0.8947368421052632,query-48,bm25+rm3
0.5,query-49,bm25+rm3
0.9473684210526315,query-50,bm25+rm3
0.9090909090909091,query-51,bm25+rm3
0.7272727272727273,query-52,bm25+rm3
1.0,query-53,bm25+rm3
0.9285714285714286,query-54,bm25+rm3
0.5333333333333333,query-55,bm25+rm3
1.0,query-56,bm25+rm3
0.8888888888888888,query-57,bm25+rm3
0.8947368421052632,query-58,bm25+rm3
0.6875,query-59,bm25+rm3
0.9523809523809523,query-60,bm25+rm3
1.0,query-61,bm25+rm3
1.0,query-62,bm25+rm3
1.0,query-63,bm25+rm3
0.5454545454545454,query-64,bm25+rm3
1.0,query-65,bm25+rm3
0.625,query-66,bm25+rm3
1.0,query-67,bm25+rm3
0.875,query-68,bm25+rm3
0.64,query-69,bm25+rm3
0.7777777777777778,query-70,bm25+rm3
1.0,query-71,bm25+rm3
0.875,query-72,bm25+rm3
1.0,query-73,bm25+rm3
0.7647058823529411,query-74,bm25+rm3
0.36363636363636365,query-75,bm25+rm3
0.8571428571428571,query-76,bm25+rm3
0.375,query-77,bm25+rm3
0.5652173913043478,query-78,bm25+rm3
0.75,query-79,bm25+rm3
0.7777777777777778,query-80,bm25+rm3
0.6923076923076923,query-81,bm25+rm3
0.8461538461538461,query-82,bm25+rm3
0.5714285714285714,query-83,bm25+rm3
0.875,query-84,bm25+rm3
0.5625,query-85,bm25+rm3
1.0,query-86,bm25+rm3
0.43333333333333335,query-87,bm25+rm3
0.7368421052631579,query-88,bm25+rm3
0.6,query-89,bm25+rm3
1.0,query-90,bm25+rm3
0.8666666666666667,query-91,bm25+rm3
0.5,query-92,bm25+rm3
0.48,query-93,bm25+rm3
0.6470588235294118,query-94,bm25+rm3
0.75,query-95,bm25+rm3
0.4666666666666667,query-96,bm25+rm3
0.7142857142857143,query-97,bm25+rm3
1.0,query-98,bm25+rm3
0.8461538461538461,query-99,bm25+rm3
0.05263157894736842,query-0,marqo
0.6060606060606061,query-1,marqo
0.45,query-2,marqo
0.8,query-3,marqo
0.2692307692307692,query-4,marqo
0.7058823529411765,query-5,marqo
0.7777777777777778,query-6,marqo
0.875,query-7,marqo
0.9,query-8,marqo
0.25,query-9,marqo
0.42105263157894735,query-10,marqo
0.47368421052631576,query-11,marqo
0.3076923076923077,query-12,marqo
0.7333333333333333,query-13,marqo
0.8666666666666667,query-14,marqo
0.8333333333333334,query-15,marqo
0.7777777777777778,query-16,marqo
0.6666666666666666,query-17,marqo
0.5555555555555556,query-18,marqo
0.875,query-19,marqo
1.0,query-20,marqo
1.0,query-21,marqo
1.0,query-22,marqo
1.0,query-23,marqo
1.0,query-24,marqo
0.8888888888888888,query-25,marqo
0.9,query-26,marqo
0.6363636363636364,query-27,marqo
1.0,query-28,marqo
0.6470588235294118,query-29,marqo
0.75,query-30,marqo
0.6666666666666666,query-31,marqo
0.6388888888888888,query-32,marqo
0.7647058823529411,query-33,marqo
0.7391304347826086,query-34,marqo
0.6818181818181818,query-35,marqo
0.75,query-36,marqo
0.5882352941176471,query-37,marqo
0.13043478260869565,query-38,marqo
0.5714285714285714,query-39,marqo
0.9411764705882353,query-40,marqo
1.0,query-41,marqo
1.0,query-42,marqo
0.6666666666666666,query-43,marqo
0.5,query-44,marqo
0.45454545454545453,query-45,marqo
1.0,query-46,marqo
0.8333333333333334,query-47,marqo
0.8947368421052632,query-48,marqo
0.8,query-49,marqo
0.8947368421052632,query-50,marqo
0.8181818181818182,query-51,marqo
0.7272727272727273,query-52,marqo
0.45,query-53,marqo
0.9285714285714286,query-54,marqo
0.8666666666666667,query-55,marqo
1.0,query-56,marqo
0.6666666666666666,query-57,marqo
0.5789473684210527,query-58,marqo
0.625,query-59,marqo
1.0,query-60,marqo
1.0,query-61,marqo
0.8181818181818182,query-62,marqo
1.0,query-63,marqo
0.6363636363636364,query-64,marqo
1.0,query-65,marqo
0.625,query-66,marqo
0.9166666666666666,query-67,marqo
0.875,query-68,marqo
0.48,query-69,marqo
0.6666666666666666,query-70,marqo
0.95,query-71,marqo
0.875,query-72,marqo
1.0,query-73,marqo
0.5882352941176471,query-74,marqo
0.8181818181818182,query-75,marqo
0.6571428571428571,query-76,marqo
0.875,query-77,marqo
0.391304347826087,query-78,marqo
0.625,query-79,marqo
0.8888888888888888,query-80,marqo
0.46153846153846156,query-81,marqo
1.0,query-82,marqo
0.42857142857142855,query-83,marqo
0.8125,query-84,marqo
0.8125,query-85,marqo
0.9285714285714286,query-86,marqo
0.5333333333333333,query-87,marqo
0.7894736842105263,query-88,marqo
0.9,query-89,marqo
0.9285714285714286,query-90,marqo
0.7333333333333333,query-91,marqo
0.5555555555555556,query-92,marqo
0.32,query-93,marqo
0.7058823529411765,query-94,marqo
0.6,query-95,marqo
0.4666666666666667,query-96,marqo
0.6190476190476191,query-97,marqo
0.8,query-98,marqo
0.9230769230769231,query-99,marqo
0.5789473684210527,query-0,bm25+rm3+t5
0.5454545454545454,query-1,bm25+rm3+t5
0.7,query-2,bm25+rm3+t5
0.8666666666666667,query-3,bm25+rm3+t5
0.5,query-4,bm25+rm3+t5
0.7058823529411765,query-5,bm25+rm3+t5
1.0,query-6,bm25+rm3+t5
0.75,query-7,bm25+rm3+t5
0.8,query-8,bm25+rm3+t5
0.08333333333333333,query-9,bm25+rm3+t5
0.5263157894736842,query-10,bm25+rm3+t5
0.47368421052631576,query-11,bm25+rm3+t5
0.7692307692307693,query-12,bm25+rm3+t5
0.9333333333333333,query-13,bm25+rm3+t5
1.0,query-14,bm25+rm3+t5
1.0,query-15,bm25+rm3+t5
0.7777777777777778,query-16,bm25+rm3+t5
1.0,query-17,bm25+rm3+t5
0.6111111111111112,query-18,bm25+rm3+t5
0.5625,query-19,bm25+rm3+t5
0.9090909090909091,query-20,bm25+rm3+t5
1.0,query-21,bm25+rm3+t5
1.0,query-22,bm25+rm3+t5
1.0,query-23,bm25+rm3+t5
1.0,query-24,bm25+rm3+t5
0.3333333333333333,query-25,bm25+rm3+t5
1.0,query-26,bm25+rm3+t5
0.7272727272727273,query-27,bm25+rm3+t5
1.0,query-28,bm25+rm3+t5
0.35294117647058826,query-29,bm25+rm3+t5
0.75,query-30,bm25+rm3+t5
0.6666666666666666,query-31,bm25+rm3+t5
0.6944444444444444,query-32,bm25+rm3+t5
0.7058823529411765,query-33,bm25+rm3+t5
0.782608695652174,query-34,bm25+rm3+t5
0.8181818181818182,query-35,bm25+rm3+t5
0.8333333333333334,query-36,bm25+rm3+t5
0.5294117647058824,query-37,bm25+rm3+t5
0.6086956521739131,query-38,bm25+rm3+t5
0.7142857142857143,query-39,bm25+rm3+t5
0.8823529411764706,query-40,bm25+rm3+t5
1.0,query-41,bm25+rm3+t5
1.0,query-42,bm25+rm3+t5
1.0,query-43,bm25+rm3+t5
0.7,query-44,bm25+rm3+t5
0.45454545454545453,query-45,bm25+rm3+t5
0.9,query-46,bm25+rm3+t5
0.9166666666666666,query-47,bm25+rm3+t5
0.8947368421052632,query-48,bm25+rm3+t5
0.5,query-49,bm25+rm3+t5
0.9473684210526315,query-50,bm25+rm3+t5
0.9090909090909091,query-51,bm25+rm3+t5
0.7272727272727273,query-52,bm25+rm3+t5
1.0,query-53,bm25+rm3+t5
0.9285714285714286,query-54,bm25+rm3+t5
0.5333333333333333,query-55,bm25+rm3+t5
1.0,query-56,bm25+rm3+t5
0.8888888888888888,query-57,bm25+rm3+t5
0.8947368421052632,query-58,bm25+rm3+t5
0.6875,query-59,bm25+rm3+t5
0.9523809523809523,query-60,bm25+rm3+t5
1.0,query-61,bm25+rm3+t5
1.0,query-62,bm25+rm3+t5
1.0,query-63,bm25+rm3+t5
0.5454545454545454,query-64,bm25+rm3+t5
1.0,query-65,bm25+rm3+t5
0.625,query-66,bm25+rm3+t5
1.0,query-67,bm25+rm3+t5
0.875,query-68,bm25+rm3+t5
0.64,query-69,bm25+rm3+t5
0.7777777777777778,query-70,bm25+rm3+t5
1.0,query-71,bm25+rm3+t5
0.875,query-72,bm25+rm3+t5
1.0,query-73,bm25+rm3+t5
0.7647058823529411,query-74,bm25+rm3+t5
0.36363636363636365,query-75,bm25+rm3+t5
0.8571428571428571,query-76,bm25+rm3+t5
0.375,query-77,bm25+rm3+t5
0.5652173913043478,query-78,bm25+rm3+t5
0.75,query-79,bm25+rm3+t5
0.7777777777777778,query-80,bm25+rm3+t5
0.6923076923076923,query-81,bm25+rm3+t5
0.8461538461538461,query-82,bm25+rm3+t5
0.5714285714285714,query-83,bm25+rm3+t5
0.875,query-84,bm25+rm3+t5
0.5625,query-85,bm25+rm3+t5
1.0,query-86,bm25+rm3+t5
0.43333333333333335,query-87,bm25+rm3+t5
0.7368421052631579,query-88,bm25+rm3+t5
0.6,query-89,bm25+rm3+t5
1.0,query-90,bm25+rm3+t5
0.8666666666666667,query-91,bm25+rm3+t5
0.5,query-92,bm25+rm3+t5
0.48,query-93,bm25+rm3+t5
0.6470588235294118,query-94,bm25+rm3+t5
0.75,query-95,bm25+rm3+t5
0.4666666666666667,query-96,bm25+rm3+t5
0.7142857142857143,query-97,bm25+rm3+t5
1.0,query-98,bm25+rm3+t5
0.8461538461538461,query-99,bm25+rm3+t5
0.7368421052631579,query-0,ance+t5
0.6363636363636364,query-1,ance+t5
0.55,query-2,ance+t5
0.5333333333333333,query-3,ance+t5
0.4230769230769231,query-4,ance+t5
0.6470588235294118,query-5,ance+t5
0.3333333333333333,query-6,ance+t5
0.625,query-7,ance+t5
0.5,query-8,ance+t5
0.5,query-9,ance+t5
0.4473684210526316,query-10,ance+t5
0.631578947368421,query-11,ance+t5
0.3076923076923077,query-12,ance+t5
0.7333333333333333,query-13,ance+t5
0.5333333333333333,query-14,ance+t5
0.8333333333333334,query-15,ance+t5
0.8888888888888888,query-16,ance+t5
0.8888888888888888,query-17,ance+t5
0.4166666666666667,query-18,ance+t5
0.5625,query-19,ance+t5
0.9090909090909091,query-20,ance+t5
0.8888888888888888,query-21,ance+t5
0.8333333333333334,query-22,ance+t5
0.9230769230769231,query-23,ance+t5
0.75,query-24,ance+t5
0.6666666666666666,query-25,ance+t5
0.9,query-26,ance+t5
0.45454545454545453,query-27,ance+t5
0.8181818181818182,query-28,ance+t5
0.8235294117647058,query-29,ance+t5
0.375,query-30,ance+t5
0.4583333333333333,query-31,ance+t5
0.4444444444444444,query-32,ance+t5
0.5294117647058824,query-33,ance+t5
0.8695652173913043,query-34,ance+t5
0.6818181818181818,query-35,ance+t5
0.5833333333333334,query-36,ance+t5
0.5882352941176471,query-37,ance+t5
0.5217391304347826,query-38,ance+t5
0.8571428571428571,query-39,ance+t5
0.7058823529411765,query-40,ance+t5
0.9230769230769231,query-41,ance+t5
0.7857142857142857,query-42,ance+t5
0.6666666666666666,query-43,ance+t5
0.7,query-44,ance+t5
0.6363636363636364,query-45,ance+t5
0.8,query-46,ance+t5
0.4166666666666667,query-47,ance+t5
0.6842105263157895,query-48,ance+t5
0.55,query-49,ance+t5
0.7368421052631579,query-50,ance+t5
0.9090909090909091,query-51,ance+t5
0.5454545454545454,query-52,ance+t5
0.4,query-53,ance+t5
0.5,query-54,ance+t5
0.6666666666666666,query-55,ance+t5
0.75,query-56,ance+t5
0.4444444444444444,query-57,ance+t5
0.7894736842105263,query-58,ance+t5
0.5625,query-59,ance+t5
0.3333333333333333,query-60,ance+t5
0.25,query-61,ance+t5
0.9090909090909091,query-62,ance+t5
1.0,query-63,ance+t5
0.6363636363636364,query-64,ance+t5
0.7272727272727273,query-65,ance+t5
0.25,query-66,ance+t5
0.5833333333333334,query-67,ance+t5
0.4375,query-68,ance+t5
0.56,query-69,ance+t5
1.0,query-70,ance+t5
0.6,query-71,ance+t5
0.5,query-72,ance+t5
0.7857142857142857,query-73,ance+t5
0.4117647058823529,query-74,ance+t5
1.0,query-75,ance+t5
0.6285714285714286,query-76,ance+t5
0.75,query-77,ance+t5
0.391304347826087,query-78,ance+t5
0.75,query-79,ance+t5
0.8888888888888888,query-80,ance+t5
0.5384615384615384,query-81,ance+t5
0.9230769230769231,query-82,ance+t5
0.2857142857142857,query-83,ance+t5
0.75,query-84,ance+t5
0.625,query-85,ance+t5
0.8571428571428571,query-86,ance+t5
0.6333333333333333,query-87,ance+t5
0.5789473684210527,query-88,ance+t5
0.5,query-89,ance+t5
0.9285714285714286,query-90,ance+t5
1.0,query-91,ance+t5
0.7222222222222222,query-92,ance+t5
0.6,query-93,ance+t5
0.6470588235294118,query-94,ance+t5
0.65,query-95,ance+t5
0.5333333333333333,query-96,ance+t5
0.19047619047619047,query-97,ance+t5
0.8,query-98,ance+t5
0.6153846153846154,query-99,ance+t5
0.7368421052631579,query-0,ance
0.6363636363636364,query-1,ance
0.55,query-2,ance
0.5333333333333333,query-3,ance
0.4230769230769231,query-4,ance
0.6470588235294118,query-5,ance
0.3333333333333333,query-6,ance
0.625,query-7,ance
0.5,query-8,ance
0.5,query-9,ance
0.4473684210526316,query-10,ance
0.631578947368421,query-11,ance
0.3076923076923077,query-12,ance
0.7333333333333333,query-13,ance
0.5333333333333333,query-14,ance
0.8333333333333334,query-15,ance
0.8888888888888888,query-16,ance
0.8888888888888888,query-17,ance
0.4166666666666667,query-18,ance
0.5625,query-19,ance
0.9090909090909091,query-20,ance
0.8888888888888888,query-21,ance
0.8333333333333334,query-22,ance
0.9230769230769231,query-23,ance
0.75,query-24,ance
0.6666666666666666,query-25,ance
0.9,query-26,ance
0.45454545454545453,query-27,ance
0.8181818181818182,query-28,ance
0.8235294117647058,query-29,ance
0.375,query-30,ance
0.4583333333333333,query-31,ance
0.4444444444444444,query-32,ance
0.5294117647058824,query-33,ance
0.8695652173913043,query-34,ance
0.6818181818181818,query-35,ance
0.5833333333333334,query-36,ance
0.5882352941176471,query-37,ance
0.5217391304347826,query-38,ance
0.8571428571428571,query-39,ance
0.7058823529411765,query-40,ance
0.9230769230769231,query-41,ance
0.7857142857142857,query-42,ance
0.6666666666666666,query-43,ance
0.7,query-44,ance
0.6363636363636364,query-45,ance
0.8,query-46,ance
0.4166666666666667,query-47,ance
0.6842105263157895,query-48,ance
0.55,query-49,ance
0.7368421052631579,query-50,ance
0.9090909090909091,query-51,ance
0.5454545454545454,query-52,ance
0.4,query-53,ance
0.5,query-54,ance
0.6666666666666666,query-55,ance
0.75,query-56,ance
0.4444444444444444,query-57,ance
0.7894736842105263,query-58,ance
0.5625,query-59,ance
0.3333333333333333,query-60,ance
0.25,query-61,ance
0.9090909090909091,query-62,ance
1.0,query-63,ance
0.6363636363636364,query-64,ance
0.7272727272727273,query-65,ance
0.25,query-66,ance
0.5833333333333334,query-67,ance
0.4375,query-68,ance
0.56,query-69,ance
1.0,query-70,ance
0.6,query-71,ance
0.5,query-72,ance
0.7857142857142857,query-73,ance
0.4117647058823529,query-74,ance
1.0,query-75,ance
0.6285714285714286,query-76,ance
0.75,query-77,ance
0.391304347826087,query-78,ance
0.75,query-79,ance
0.8888888888888888,query-80,ance
0.5384615384615384,query-81,ance
0.9230769230769231,query-82,ance
0.2857142857142857,query-83,ance
0.75,query-84,ance
0.625,query-85,ance
0.8571428571428571,query-86,ance
0.6333333333333333,query-87,ance
0.5789473684210527,query-88,ance
0.5,query-89,ance
0.9285714285714286,query-90,ance
1.0,query-91,ance
0.7222222222222222,query-92,ance
0.6,query-93,ance
0.6470588235294118,query-94,ance
0.65,query-95,ance
0.5333333333333333,query-96,ance
0.19047619047619047,query-97,ance
0.8,query-98,ance
0.6153846153846154,query-99,ance
0.6842105263157895,query-0,TCT-ColBERTv2+t5
0.5454545454545454,query-1,TCT-ColBERTv2+t5
0.65,query-2,TCT-ColBERTv2+t5
0.6,query-3,TCT-ColBERTv2+t5
0.38461538461538464,query-4,TCT-ColBERTv2+t5
0.7058823529411765,query-5,TCT-ColBERTv2+t5
0.7777777777777778,query-6,TCT-ColBERTv2+t5
0.625,query-7,TCT-ColBERTv2+t5
0.7,query-8,TCT-ColBERTv2+t5
0.5833333333333334,query-9,TCT-ColBERTv2+t5
0.39473684210526316,query-10,TCT-ColBERTv2+t5
0.5263157894736842,query-11,TCT-ColBERTv2+t5
0.5384615384615384,query-12,TCT-ColBERTv2+t5
0.6666666666666666,query-13,TCT-ColBERTv2+t5
0.8,query-14,TCT-ColBERTv2+t5
0.8333333333333334,query-15,TCT-ColBERTv2+t5
0.8888888888888888,query-16,TCT-ColBERTv2+t5
0.8888888888888888,query-17,TCT-ColBERTv2+t5
0.5277777777777778,query-18,TCT-ColBERTv2+t5
0.75,query-19,TCT-ColBERTv2+t5
0.8181818181818182,query-20,TCT-ColBERTv2+t5
1.0,query-21,TCT-ColBERTv2+t5
1.0,query-22,TCT-ColBERTv2+t5
1.0,query-23,TCT-ColBERTv2+t5
0.875,query-24,TCT-ColBERTv2+t5
0.8888888888888888,query-25,TCT-ColBERTv2+t5
0.9,query-26,TCT-ColBERTv2+t5
0.6818181818181818,query-27,TCT-ColBERTv2+t5
1.0,query-28,TCT-ColBERTv2+t5
0.8823529411764706,query-29,TCT-ColBERTv2+t5
0.6875,query-30,TCT-ColBERTv2+t5
0.4166666666666667,query-31,TCT-ColBERTv2+t5
0.5833333333333334,query-32,TCT-ColBERTv2+t5
0.5882352941176471,query-33,TCT-ColBERTv2+t5
0.8260869565217391,query-34,TCT-ColBERTv2+t5
0.5454545454545454,query-35,TCT-ColBERTv2+t5
0.75,query-36,TCT-ColBERTv2+t5
0.5882352941176471,query-37,TCT-ColBERTv2+t5
0.34782608695652173,query-38,TCT-ColBERTv2+t5
0.6428571428571429,query-39,TCT-ColBERTv2+t5
0.7647058823529411,query-40,TCT-ColBERTv2+t5
0.9230769230769231,query-41,TCT-ColBERTv2+t5
1.0,query-42,TCT-ColBERTv2+t5
0.9166666666666666,query-43,TCT-ColBERTv2+t5
0.9,query-44,TCT-ColBERTv2+t5
0.5454545454545454,query-45,TCT-ColBERTv2+t5
0.9,query-46,TCT-ColBERTv2+t5
0.9166666666666666,query-47,TCT-ColBERTv2+t5
0.8421052631578947,query-48,TCT-ColBERTv2+t5
0.4,query-49,TCT-ColBERTv2+t5
0.8947368421052632,query-50,TCT-ColBERTv2+t5
1.0,query-51,TCT-ColBERTv2+t5
0.6363636363636364,query-52,TCT-ColBERTv2+t5
0.9,query-53,TCT-ColBERTv2+t5
0.5,query-54,TCT-ColBERTv2+t5
0.8,query-55,TCT-ColBERTv2+t5
0.75,query-56,TCT-ColBERTv2+t5
0.5555555555555556,query-57,TCT-ColBERTv2+t5
0.7368421052631579,query-58,TCT-ColBERTv2+t5
0.5625,query-59,TCT-ColBERTv2+t5
0.9047619047619048,query-60,TCT-ColBERTv2+t5
1.0,query-61,TCT-ColBERTv2+t5
0.9090909090909091,query-62,TCT-ColBERTv2+t5
1.0,query-63,TCT-ColBERTv2+t5
0.7272727272727273,query-64,TCT-ColBERTv2+t5
0.8181818181818182,query-65,TCT-ColBERTv2+t5
0.75,query-66,TCT-ColBERTv2+t5
0.6666666666666666,query-67,TCT-ColBERTv2+t5
0.625,query-68,TCT-ColBERTv2+t5
0.6,query-69,TCT-ColBERTv2+t5
1.0,query-70,TCT-ColBERTv2+t5
0.95,query-71,TCT-ColBERTv2+t5
0.875,query-72,TCT-ColBERTv2+t5
0.8571428571428571,query-73,TCT-ColBERTv2+t5
0.5882352941176471,query-74,TCT-ColBERTv2+t5
0.8181818181818182,query-75,TCT-ColBERTv2+t5
0.7142857142857143,query-76,TCT-ColBERTv2+t5
0.875,query-77,TCT-ColBERTv2+t5
0.6086956521739131,query-78,TCT-ColBERTv2+t5
0.8125,query-79,TCT-ColBERTv2+t5
1.0,query-80,TCT-ColBERTv2+t5
0.5384615384615384,query-81,TCT-ColBERTv2+t5
0.9230769230769231,query-82,TCT-ColBERTv2+t5
0.2857142857142857,query-83,TCT-ColBERTv2+t5
0.5,query-84,TCT-ColBERTv2+t5
0.625,query-85,TCT-ColBERTv2+t5
0.9285714285714286,query-86,TCT-ColBERTv2+t5
0.6,query-87,TCT-ColBERTv2+t5
0.7368421052631579,query-88,TCT-ColBERTv2+t5
0.6,query-89,TCT-ColBERTv2+t5
0.8571428571428571,query-90,TCT-ColBERTv2+t5
0.8,query-91,TCT-ColBERTv2+t5
0.7222222222222222,query-92,TCT-ColBERTv2+t5
0.64,query-93,TCT-ColBERTv2+t5
0.47058823529411764,query-94,TCT-ColBERTv2+t5
0.65,query-95,TCT-ColBERTv2+t5
0.5333333333333333,query-96,TCT-ColBERTv2+t5
0.8571428571428571,query-97,TCT-ColBERTv2+t5
0.8,query-98,TCT-ColBERTv2+t5
0.8461538461538461,query-99,TCT-ColBERTv2+t5
0.5789473684210527,query-0,bm25
0.5454545454545454,query-1,bm25
0.7,query-2,bm25
0.8666666666666667,query-3,bm25
0.5,query-4,bm25
0.6470588235294118,query-5,bm25
1.0,query-6,bm25
0.75,query-7,bm25
0.8,query-8,bm25
0.08333333333333333,query-9,bm25
0.2631578947368421,query-10,bm25
0.3157894736842105,query-11,bm25
0.6923076923076923,query-12,bm25
0.9333333333333333,query-13,bm25
1.0,query-14,bm25
1.0,query-15,bm25
0.7777777777777778,query-16,bm25
1.0,query-17,bm25
0.5555555555555556,query-18,bm25
0.5625,query-19,bm25
0.9090909090909091,query-20,bm25
1.0,query-21,bm25
1.0,query-22,bm25
1.0,query-23,bm25
1.0,query-24,bm25
0.4444444444444444,query-25,bm25
1.0,query-26,bm25
0.5909090909090909,query-27,bm25
1.0,query-28,bm25
1.0,query-29,bm25
0.75,query-30,bm25
0.7916666666666666,query-31,bm25
0.6666666666666666,query-32,bm25
0.7647058823529411,query-33,bm25
0.6521739130434783,query-34,bm25
0.7272727272727273,query-35,bm25
0.8333333333333334,query-36,bm25
0.5294117647058824,query-37,bm25
0.5217391304347826,query-38,bm25
0.7142857142857143,query-39,bm25
0.8823529411764706,query-40,bm25
1.0,query-41,bm25
1.0,query-42,bm25
1.0,query-43,bm25
0.5,query-44,bm25
0.5454545454545454,query-45,bm25
0.9,query-46,bm25
0.9166666666666666,query-47,bm25
0.9473684210526315,query-48,bm25
0.55,query-49,bm25
0.8947368421052632,query-50,bm25
0.9090909090909091,query-51,bm25
0.7272727272727273,query-52,bm25
0.95,query-53,bm25
0.7857142857142857,query-54,bm25
0.4666666666666667,query-55,bm25
1.0,query-56,bm25
0.7777777777777778,query-57,bm25
0.5263157894736842,query-58,bm25
0.6875,query-59,bm25
